9,-0.0693572659305985,0.01074651232366032,9.720178523783623,0.0002022397919456905,0.0005532388075945156,3.578980304875335e-05,4.93633637595413e-05,0.002864603490708226,2.611415710243821e-07,0.9999958957965934
9,-0.07635244306387656,-0.005786817646853727,10.266290340477514,2.9021077395779813e-06,0.000666174192533257,-6.878765983714611e-05,4.936332919741644e-05,0.002864567158952419,2.6119297510121754e-07,0.999995895900671
9,-0.06340642702393796,0.009707980390819163,9.026677055197577,0.00021445697612363778,0.00034708503702792545,0.0003322487660707653,4.9363206150237256e-05,0.0028647106504650004,2.612769983661914e-07,0.9999958954896239
9,-0.03336397019725186,-0.00017910610441514846,10.36648956763486,8.642356582953996e-05,0.0008880572491699868,-5.2855553867928614e-05,4.936314255893388e-05,0.0028645251472338654,2.6134078550116327e-07,0.999995896021025
9,-0.03286920935383332,0.011567264530016337,9.02289891055181,0.0002845894046643407,0.0008386157788667231,6.113501787587417e-06,4.9363037441956214e-05,0.002864737293108708,2.61405914317881e-07,0.9999958954133081
9,-0.08690382065582339,0.004933641644425642,10.152816437716327,3.399067642230115e-05,0.0002685532144137489,6.325024627824921e-05,4.9362975369473745e-05,0.002864459054750025,2.6145314541388367e-07,0.9999958962103556
9,-0.043333847239236674,0.014276560159344445,9.818428035140546,0.00029958364252976666,0.0009528779388267895,5.289492379936154e-05,4.936286125148605e-05,0.002864760120700132,2.6153525701857765e-07,0.9999958953479211
9,-0.058311145462585506,0.012185232133914712,9.515936793007981,0.00010688290269177017,0.0007099232398940855,-0.00014167859249380227,4.93627706388198e-05,0.0028645280184815694,2.6159106142327193e-07,0.9999958960128186
9,-0.052552051694292896,0.003905191539999573,9.887166354621847,-0.0003398142207983218,0.0004373408920297112,0.0001813636680633061,4.936230636662921e-05,0.0028647788866622286,2.6190363703030344e-07,0.999995895294188
9,-0.061701111581256435,-0.010429273211917665,10.201779392827639,-3.5120300431224226e-05,0.0007239843048667028,5.35642991284862e-05,4.936222725368207e-05,0.0028649729938489566,2.6196987348001344e-07,0.9999958947380967
9,-0.05095095013313067,0.007521363941219009,9.132159173859966,-7.612261525153459e-05,0.00044466604869705683,0.0002713293381862423,4.936207895422289e-05,0.002865064437274777,2.6205778745449705e-07,0.9999958944761157
9,-0.08038800202475135,-0.004568149718248227,10.352456566627996,0.00027641939673456325,0.0010983456394798525,-3.961907025655587e-05,4.9362015208512116e-05,0.002865040583749388,2.6210752381932705e-07,0.9999958945444608
9,-0.055829846635269215,-0.016222046009995602,9.225584982277814,8.250343952098552e-05,0.0006574906000348731,-1.5071364725630745e-05,4.936183737885293e-05,0.0028653834110144234,2.6221388229776254e-07,0.9999958935621928
