9,180000000,5.788583124422948e-05,-9.938452841424032e-07,0.008529060847900026,4.9363003300871005e-05,0.002864480275088993,2.614417398794977e-07,0.9999958961495689
9,214000000,5.7896484866936344e-05,-9.939233291416535e-07,0.008532280853724416,4.9362363573335296e-05,0.0028649003560959454,2.6188834187562644e-07,0.9999958949461933
9,248000000,5.791279699608568e-05,-9.939039374154975e-07,0.008534691311513309,4.936164465524102e-05,0.0028656244012912396,2.623460941187907e-07,0.9999958928716407
9,282000000,5.7933949099844603e-05,-9.938847202147675e-07,0.008533071687026463,4.936083134892587e-05,0.0028665811571309294,2.6282880830846827e-07,0.999995890129509
9,316000000,5.7964006375933374e-05,-9.938478462751394e-07,0.008530510031064626,4.935990746685292e-05,0.002867981947899851,2.633312359967981e-07,0.9999958861130764
9,350000000,5.79921853264006e-05,-9.938781178141857e-07,0.008533754869124248,4.9359155323646705e-05,0.0028692786379567936,2.638528193219183e-07,0.9999958823933736
9,384000000,5.799367781994333e-05,-9.937668587767493e-07,0.008525849827913209,4.935871879522019e-05,0.0028692548545429554,2.6428214280771905e-07,0.9999958824616364
9,418000000,5.79917751591269e-05,-9.938729489446031e-07,0.008530460871399944,4.935854720282644e-05,0.0028690514916638464,2.646777504340696e-07,0.9999958830451264
9,452000000,5.798642584371565e-05,-9.938724780489107e-07,0.008534915170662835,4.935844292939038e-05,0.0028686820910418394,2.650907406923621e-07,0.9999958841048969
9,486000000,5.795476696682326e-05,-9.937692011634618e-07,0.008526828684379272,4.9358591315845664e-05,0.0028670005994470118,2.654516615693559e-07,0.9999958889271605
9,520000000,5.7939197612142506e-05,-9.938805594514648e-07,0.008532343408934747,4.9358664522239004e-05,0.0028661114992304406,2.6581176908165867e-07,0.9999958914758228
9,554000000,5.7929493194576433e-05,-9.93874460783012e-07,0.008534699640173475,4.935858848480423e-05,0.0028655343203871407,2.662020313080321e-07,0.9999958931299255
9,588000000,5.7924740476599595e-05,-9.938674447481312e-07,0.008533078402055682,4.935838441745035e-05,0.0028651958163597173,2.666428022518526e-07,0.9999958940998771
9,622000000,5.792901347233076e-05,-9.938420969042934e-07,0.008530516194646735,4.935803602454131e-05,0.002865307524198805,2.670829534894181e-07,0.9999958937798219
9,656000000,5.794356720029918e-05,-9.937889243928486e-07,0.008528887696494219,4.935755698142838e-05,0.0028659372810258977,2.675380130690603e-07,0.9999958919751927
9,690000000,5.796860154923387e-05,-9.93777721122387e-07,0.008529054990034342,4.935696803315991e-05,0.0028670831456560643,2.6803906734715626e-07,0.9999958886905755
9,724000000,5.799622015540062e-05,-9.938660347522889e-07,0.008535174250032728,4.935646290734613e-05,0.0028683615572528136,2.6853821713539106e-07,0.9999958850244557
9,758000000,5.800503485061955e-05,-9.938167668109398e-07,0.00852876925921296,4.935612958890119e-05,0.002868685134719403,2.690196357034753e-07,0.9999958840962788
9,792000000,5.799974192781539e-05,-9.938368130876575e-07,0.008528497884820591,4.935613209111279e-05,0.002868323575196909,2.693942638768213e-07,0.9999958851334178
9,826000000,5.7993978682115e-05,-9.938682997119846e-07,0.008534539837835748,4.935624378236015e-05,0.0028679353650343385,2.6979357346324515e-07,0.9999958862468536
